1865,welfare,"복지, 사회 복지; (개인, 단체의) 행복, 번영 "
1866,uninterested,"흥미가 없는, 관심이 없는, 무관심한"
1867,logic,"논리, 이치; 논법"
1868,impair,"손상하다, 악화시키다"
1869,assume,"가정하다, 추정하다; (책임, 역할 등을) 떠맡다"
1870,revive,"회복[소생]시키다, 활기를 되찾다; (기억 등을) 되살리다; 재상연하다"
1871,colleague,동료
1872,literacy,"이용하다, 착취하다; 개발하다"
1873,bulletin,"뉴스 단신; 공시, 게시"
1874,grief,"비탄, 비통, 큰 슬픔"
1875,hesitancy,"주저, 망설임"
1876,affirm,"단언하다, 확언하다"
1877,devastate,"황폐시키다, 완전히 파괴하다; 엄청난 충격을 주다"
1878,evolve,"진화하다, 진화시키다; 발전하다, 발전시키다"
1879,set up,"시작하다, 창설하다; ~을 건립하다, 세우다"
1880,go into,"~을 조사하다, 연구하다"
[ IC 어휘완성 프로그램 ],,[ DAY 95 ]
No,Word,Meaning
1881,applaud,박수갈채 하다
1882,promote,"촉진하다, 장려하다; 승진시키다; 홍보하다"
1883,regard,"간주하다, 여기다; 고려, 관심; 존경"
1884,compartment,"칸, 구획; 객실"
1885,depend,"의존하다, 의지하다; ~에 달려있다"
1886,embody,"구체화[구현]하다, 상징하다; 포함하다, 담다"
1887,encourage,"용기를 주다, 격려하다; 장려하다, 권장하다"
1888,transform,"변형시키다, 완전히 바꾸다"
1889,barren,"척박한, 황량한; 불임인; 열매가 안 열리는; 결실이 없는"
1890,stack,"무더기, 더미; 다량; (도서관의) 서가; 쌓다, 쌓이다"
1891,fulfill,"성취하다, 달성하다; (약속을) 이행하다; 충족시키다, 만족시키다"
1892,inhibit,"억제하다, 저해하다; 못하게 하다"
1893,incline,"(마음이) 기울게 하다, 기울다; 경사지다; 경사, 비탈"
1894,fort,"보루, 요새, 진지"
1895,uphold,"(법, 원칙 등을) 유지하다, 옹호하다; (판결을) 확인하다, 확정하다"
1896,drain,"물을 빼내다; (시간, 돈, 힘 등을) 빼내 가다, 소모하다; 배수관"
1897,gratify,"기쁘게 하다; (욕구를) 충족시키다, 만족시키다"
1898,assault,폭행(죄); (군사) 공격; 폭행하다; 괴롭히다
1899,pick up,~을 집어 올리다; 도중에 태우다
1900,get into,~에 들어가다; 입학 허가를 받다
[ IC 어휘완성 프로그램 ],,[ DAY 96 ]
No,Word,Meaning
1901,overcome,"극복하다, 이겨내다"
1902,resemble,~와 닮다
1903,announce,"발표하다, 고지하다, 알리다"
1904,peculiar,"이상한, 기묘한; 특이한, 독특한"
1905,dismal,"음울한, 울적하게 하는; 참담한, 형편없는"
1906,vomit,"토하다, 게우다; 구토물"
1907,rather,"꽤, 다소; 오히려, 차라리"
1908,withstand,"견뎌내다, 이겨내다, 버티다"
1909,clutch,"움켜잡다, 꽉 쥐다"
1910,besiege,"둘러싸다, 몰려들다; 포위하다; (질문 등을) 퍼붓다"
1911,disorder,"(신체 기능의) 장애, 질환; 무질서, 혼란"
1912,slam,"쾅 닫히다, 쾅 닫다; 쾅 내려놓다; 세게 치다"
1913,valor,"용기, 용맹"
1914,blast,"폭발시키다, 폭파하다; 폭발; 큰 소리"
1915,formidable,"강력한, 만만찮은; (문제, 과제 등이) 힘겨운, 버거운"
1916,tow,"(자동차 등을) 끌다, 견인하다; 견인"
1917,sheer,순전한; 가파른; 얇은
1918,district,"지역, 구역"
1919,stay up,자지 않고 일어나 있다
1920,believe in,~의 존재를 믿다
[ IC 어휘완성 프로그램 ],,[ DAY 97 ]
No,Word,Meaning
1921,surround,둘러싸다; 포위하다
1922,summit,"(산 등의) 정상, 최고점, 꼭대기; 정상 회담"
1923,consequence,결과
1924,chamber,"회의실; ~실, 방"
1925,destroy,"부수다, 파괴하다; (사람 등을) 망치다, 파멸시키다"
1926,portable,"들고 다닐 수 있는, 휴대용의"
1927,inflame,"흥분시키다, 격앙시키다; (상황을) 악화시키다, 자극하다"
1928,clash,"격돌하다; (사상 등이) 충돌하다; 격돌, 충돌; (의견 등의) 충돌"
1929,willing,"기꺼이 ~하는; 자진해서 하는, 자발적인"
1930,province,"주, 도; 지방"
1931,expel,"퇴학시키다, 제명하다; 추방하다, 내쫓다"
1932,habitual,습관적인; 상습적인
1933,particle,"아주 작은 조각, 입자; 미립자"
1934,aisle,통로
1935,bearable,"참을 만한, 견딜 만한"
1936,mediate,"중재하다, 조정하다"
1937,novelty,"새로움, 참신함; 새로운 것"
1938,nurture,"보살피다, 양육하다; 육성[양성]하다; 양육, 양성"
1939,pile up,~을 쌓다; 축적하다
1940,come in,도착하다
[ IC 어휘완성 프로그램 ],,[ DAY 98 ]
No,Word,Meaning
1941,routine,"일과, 일상적인 일, (판에 박힌) 일상"
1942,unity,"통합, 결속; 통일성"
1943,redeem,"(명예 등을) 회복하다, 만회하다; (결점을) 보완하다; (빚을) 상환하다"
1944,await,"기다리다; (어떤 일이) 준비되어 있다, 기다리다"
1945,insist,"주장하다, 고집하다"
1946,internalize,"(신념, 가치 등을) 내면화하다, 내재화하다"
1947,spin,"돌리다, 돌다, 회전하다; (거미가) 줄을 치다; 회전"
1948,legalize,합법화하다
1949,alert,"기민한, 방심하지 않는, 경계하는; (위험을) 알리다; 경계, 경보"
1950,criticize,"비판하다, 비난하다"
1951,stumble,"발이 걸리다, 발을 헛디디다; 비틀거리다; 말을 더듬다"
1952,migrate,이동하다; 이주하다
1953,foretell,"예언하다, 예지하다"
1954,philosophy,"철학; 인생관, 인생 철학"
1955,kidnap,"유괴하다, 납치하다"
1956,utensil,(부엌에서 쓰는) 도구
1957,deteriorate,"악화되다, 더 나빠지다"
1958,rigid,"엄격한; 융통성 없는; 잘 구부러지지 않는, 뻣뻣한"
1959,look up to,~을 존경하다
1960,turn in,"~을 건네다, 제출하다"
[ IC 어휘완성 프로그램 ],,[ DAY 99 ]
No,Word,Meaning
1961,participate,"참여하다, 참가하다"
1962,statement,"진술, 서술; 성명(서)"
1963,enclose,"동봉하다; 둘러싸다, 에워싸다"
1964,refuse,"거절하다, 거부하다"
1965,provide,"제공하다, 공급하다"
1966,scholar,"학자, 장학생"
1967,interact,"소통하다, 교류하다; 상호작용하다"
1968,minimize,최소화하다; (중요성 등을) 축소하다
1969,classify,"분류하다, 구분하다; 등급으로 나누다"
1970,warranty,보증서
1971,geology,지질학
1972,accurate,"정확한, 정밀한"
1973,spot,"발견하다, 알아채다; 장소, 지점; 반점"
1974,crack,"깨지다, 깨다; 갈라지다, 금이 가다; 해결하다; (갈라진) 틈, 금; 날카로운 소리"
1975,typical,"전형적인, 대표적인; 보통의, 일반적인"
1976,primitive,"원시 사회의, 원시적인; 원시인"
1977,invoke,"(법, 규칙 등을) 적용하다, 발동하다; (느낌 등을) 불러일으키다"
1978,furnish,"(가구를) 비치하다; 공급하다, 제공하다"
1979,stand up for,"~을 옹호하다, 지지하다"
1980,put in for,~을 신청하다; 요청하다
[ IC 어휘완성 프로그램 ],,[ DAY 100 ]
No,Word,Meaning
1981,subjective,"주관적인, 주관의"
1982,malfunction,"고장, 기능 불량, 오작동; 제대로 작동하지 않다"
1983,fond,"(매우) 좋아하는; 다정한, 애정 어린"
1984,delight,"기쁨, 즐거움; 기쁨을 주는 것; 기쁘게 하다"
1985,fragment,"파편, 조각; 산산이 부수다, 부서지다"
1986,startled,깜짝 놀란
1987,attack,"공격하다, 폭행하다; 비난하다; 공격, 폭행; 비난; 발병"
1988,falter,"불안정해지다, 흔들리다; 비틀거리다"
1989,drastic,"과감한, 극단적인; 급격한"
1990,expedition,"원정(대), 탐험(대); (짧은) 여행"
1991,abstain,"(투표를) 기권하다; 삼가다, 절제하다"
1992,socialize,"(사람들과) 어울리다, 사귀다; 사회화시키다"
1993,enrich,"질을 높이다, 풍부하게 하다; 부유[풍족]하게 하다"
1994,dormitory,기숙사
1995,transmit,"전송[방송]하다; (정보 등을) 전하다; 전염시키다; (소리, 빛 등을) 전도하다"
1996,hinder,"방해하다, 저해하다"
1997,bias,"편견, 선입관; 성향; 편견을 갖게 하다"
1998,restrain,"저지[제지]하다, 만류하다; (감정, 행동 등을) 억누르다, 억제하다"
1999,back up,~을 지원하다
2000,hand in,~을 제출하다
[인창고 2023학년도 2학년],,
"Better the last smile than the first laughter.
처음에 큰 웃음보다 마지막의 미소가 더 좋다

지금 나의 힘든 과정이 나중에 내가 웃을 수 있는 승자가 되는 원동력이 될 것입니다. 
마지막까지 포기하지 않고 버티고 이겨내는 사람이 결국은 이긴다는 사실을 기억하세요! 
끝날 때까지 끝난 것이 아닙니다! 화이팅!!!",,
